DeviceSerial;Name1;Name2;DevicePositionID;StatusID;ExternalRef
8109345;BOXER WESSELTON;NCS2448D;1;4;2448D
8110487;HAAZENDAL VILLAGE SQUARE;ABCPT10147D;1;4;10147D
8108861;KWAGGA PLAZA;WITX825;2;4;X825
8108441;KWAGGA PLAZA;WITX825D;1;4;X825D
8110489;CLOETESVILLE;ABCPT90053D;1;4;90053D
8108435;BOTLENG MALL;KEMF330;2;4;F330
8108453;BOTLENG MALL;KEMF330D;1;4;F330D
8107037;SONDELA STORE MATATIELE;PSH06971144;2;4;06971144
8090723;TOTAL JOZINI;RCBZ462;2;4;Z462
8091468;TOTAL JOZINI;RCBZ462D;1;4;Z462D
8106870;BHAMSHELA SHOPPING CENTRE;PMB7541252;2;4;7541252
8104063;BHAMSHELA SHOPPING CENTRE;PMB7541252D;1;4;7541252D
8091426;TWIN CITY BUSHBUCK RIDGE;NELX712;2;4;X712
8091420;TWIN CITY BUSHBUCK RIDGE;NELX712D;1;4;X712D
8107046;GAME CENTRE GROBLERSDAL;WITN046;2;4;N046
8090738;GAME CENTRE GROBLERSDAL;WITN046D;1;4;N046D
8111459;SHELL N3 ESCOURT NORTHBOUND;PMB7541253;2;4;7541253
8111460;SHELL N3 ESCOURT NORTHBOUND;PMB7541253D;1;4;7541253D
8108532;SHELL N3 ESCOURT SOUTHBOUND;PMB7541254;2;4;7541254
8111453;SHELL N3 ESCOURT SOUTHBOUND;PMB7541254D;1;4;7541254D
8109152;ISLAND CENTRE PECANWOOD;RTB2029;2;4;2029
8108332;ISLAND CENTRE PECANWOOD;RTB2029D;1;4;2029D
8108335;WINTERTON SHOPPING CENTRE;NCS7541270;2;4;7541270
8110353;WINTERTON SHOPPING CENTRE;NCS7541270D;1;4;7541270D
8113060;WARTBURG MALL;PMB7541028;2;4;7541028
8113061;WARTBURG MALL;PMB7541028D;1;4;7541028D
8109019;WARTBURG MALL;PMB7541256;10;5;7541256
8111235;WARTBURG MALL;PMB7541256D;10;5;7541256D
8109071;TUGELA FERRY MALL;PMB7541156;2;4;7541156
8111444;TUGELA FERRY MALL;PMB7541157;2;4;7541157
8110039;TUGELA FERRY MALL;PMB7541157D;1;4;7541157D
8111178;ACORNHOEK;NELFC09;2;4;FC09
8110760;ACORNHOEK;NELFC09D;1;4;FC09D
8102240;ORMONDE TEST;JHBTEST!;1;4;JHBTEST!
8110255;LEEUDOORN;VER90103;2;4;90103
8110254;LEEUDOORN;VER90103D;1;4;90103D
8108504;DOORNKOP;VER90806;2;4;90806
8110882;DOORNKOP;VER90806D;1;4;90806D
8110420;LUCKY 7 KWA MAKHULUKHULU;NCS7541267;2;4;7541267
8110094;CALTEX FLAGSTAFF;MTH07593190;2;4;07593190
8108589;CALTEX FLAGSTAFF;MTH07593190D;1;4;07593190D
8110309;MOGOL FILLING STATION;POLDP16;2;4;DP16
8091417;MOGOL FILLING STATION;POLDP16D;1;4;DP16D
8098001;SHOPRITE NTABANKULU;MTHX306;2;4;X306
8094241;SHOPRITE NTABANKULU;MTHX306D;1;4;X306D
7540984;ORYX RESIDENT;WKM90609;2;4;90609
8106942;ORYX RESIDENT;WKM90609D;1;4;90609D
8109802;ACORNHOEK PLAZA;NEL6186318;2;4;6186318
8108464;ACORNHOEK PLAZA;NEL6186318D;1;4;6186318D
8114415;BAMBANANI;WKM90603;2;4;90603
8108386;BAMBANANI;WKM90603D;1;4;90603D
8110137;PUMA ELUKWATINI;NEL6186319;2;4;6186319
8108940;PUMA ELUKWATINI;NEL6186319D;1;4;6186319D
8114384;SHELL JANE FURSE;POLFC94;2;4;FC94
8114383;SHELL JANE FURSE;POLFC94D;1;4;FC94D
8109323;KOLO MOTORS;POLFC59;2;4;FC59
8096394;KOLO MOTORS;POLFC59D;1;4;FC59D
8111095;POST BORDER CAFE ;POL6186321;2;4;6186321
8109154;POST BORDER CAFE ;POL6186321D;1;4;6186321D
8110677;BOXER RAIL EMPANGENI;RCB9685173;2;4;9685173
8109452;BOXER EMPANGENI TOWN;RCB9685172;2;4;9685172
8099966;SUPATRADE SPAR EPHONDWENI;RCB6967159;2;4;6967159
8109789;SUPATRADE SPAR INGWAVUMA;RCB7541197;2;4;7541197
8109412;SUPATRADE JOZINI;RCB7541196;2;4;7541196
8110062;SUPATRADE SPAR NDUMU;RCB6188154;2;4;6188154
8110692;BOXER NKANDLA;RCB9685176;2;4;9685176
8108689;SAPPI MANDENI;RCB7541179;2;4;7541179
8109990;NYAKAZA SHOPPING CENTRE;RCB9685135;2;4;9685135
8110403;NYAKAZA SHOPPING CENTRE;RCB9685135D;1;4;9685135D
8110473;BOXER MTUBA NORTH;RCB7541138;2;4;7541138
8110510;BOXER MTUBA NORTH;RCB7541138D;1;4;7541138D
8110539;CALTEX ELEPHANT COAST;RCB9685141;2;4;9685141
8109805;CALTEX ELEPHANT COAST;RCB9685141D;1;4;9685141D
8109845;ENGEN NYALA 1 STOP;RCB6188168;2;4;6188168
8108858;ENGEN NYALA 1 STOP;RCB6188168D;1;4;6188168D
8110463;ESIKHALENI MALL;RCB7541182;2;4;7541182
8104598;ESIKHALENI MALL;RCB7541182D;1;4;7541182D
8110611;ESIKHALENI MALL;RCB7541183;2;4;7541183
8109429;MTUBA PLAZA;RCB6188157;2;4;6188157
8109262;MTUBA SHOPPING CENTRE;RCB6188136;2;4;6188136
8109404;MTUBA SHOPPING CENTRE;RCB6188136D;1;4;6188136D
8110389;TOTAL HLUHLUWE;RCB9685143;2;4;9685143
8109070;TOTAL HLUHLUWE;RCB9685143D;1;4;9685143D
8108761;ESHOWE SPAR;RCB7541180;2;4;7541180
8111463;ESHOWE SPAR;RCB7541180D;1;4;7541180D
8108956;EASY PLAN GINGINDLOVU;RCB7541166;2;4;7541166
8108733;EASY PLAN GINGINDLOVU;RCB7541194;2;4;7541194
8109255;EASY PLAN GINGINDLOVU;RCB7541194D;1;4;7541194D
8111392;SPAR MTUNZINI;RCB07541019;2;4;07541019
8110397;SPAR MTUNZINI;RCB07541019D;1;4;07541019D
8110383;SASOL ISITHEBE;RCB07541158;2;4;07541158
8111326;SASOL ISITHEBE;RCB7541158D;1;4;7541158D
8111456;ENGEN MANGUZI;RCB9685140;2;4;9685140
8109196;ENGEN MANGUZI;RCB9685140D;1;4;9685140D
8111393;SUPATRADE KOSI BAY;RCB9685128D;1;4;9685128D
8111470;SUPATRADE KOSI BAY;RCB9685129;2;4;9685129
8111141;SUPATRADE MBAZWANA;RCB6188102;2;4;6188102
8111249;SUPATRADE MBAZWANA;RCB6188102D;1;4;6188102D
8109583;CALTEX ULUNDI;RCB9685142;2;4;9685142
8109288;CALTEX ULUNDI;RCB9685142D;1;4;9685142D
8111440;ENGEN PONGOLA ONE STOP;RCB9685126;2;4;9685126
8110911;ENGEN PONGOLA ONE STOP;RCB9685126D;1;4;9685126D
8111468;PONGOLA CITY;RCB7541101;2;4;7541101
8111466;PONGOLA CITY;RCB7541101D;1;4;7541101D
8111391;SIMMIES OK MINIMARK;NCS7541271;2;4;7541271
8111174;WESTONARIA;VER93102;2;4;93102
8111439;MARBLE HALL SUPER SPAR;WITT996;2;4;T996
8110929;MARBLE HALL SUPER SPAR;WITT996D;1;4;T996D
8113727;BOXER KAMAQHEKEZA;NEL6813;2;4;6813
8109545;BOXER KAMAQHEKEZA;NEL6813D;1;4;6813D
8108919;SPAR LADY FRERE;ESLH551;2;4;H551
8111430;SPAR LADY FRERE;ESLH551D;1;4;H551D
8108322;CHECKERS CENTRE;ABWKM13627D;1;4;13627D
8111462;PICK N PAY KROONSTAD OUTSIDE;ABWKM13037D;1;4;13037D
8110194;SHELL DAKOTA MOTORS;ABWKM10080D;1;4;10080D
8110257;PICK N PAY PANORAMA;ABWKM9298D;1;4;9298D
8098437;SHOPRITE LADY FRERE;ESLS014;2;4;S014
8108506;SHOPRITE LADY FRERE;ESLS014D;1;4;S014D
8110095;ROBERTSON CIRCLE SHOPPING CENTRE;CPTV562;2;4;V562
8111164;ROBERTSON CIRCLE SHOPPING CENTRE;CPTV562D;1;4;V562D
8111377;TOTAL STRUMOSA;RTB9876047;2;4;9876047
8111376;TOTAL STRUMOSA;RTB9876047D;1;4;9876047D
8111324;TOTAL STRUMOSA;RTB9876560;2;4;9876560
8114407;TOTAL STRUMOSA;RTB9876560D;1;4;9876560D
8110584;FORO MALL;RTB09876025;2;4;09876025
8115542;FORO MALL;RTB09876025D;1;4;09876025D
8097296;FORO SPAR RUSTENBURG;RTB09876032;2;4;09876032
8115636;FORO SPAR RUSTENBURG;RTB09876032D;1;4;09876032D
8111381;VIVA SERVICE STATION;RTB09876016;2;4;09876016
8115567;VIVA SERVICE STATION;RTB09876016D;1;4;09876016D
8098269;BAFOKENG PLAZA RUSTENBURG;RTB09876028;2;4;09876028
8115568;BAFOKENG PLAZA RUSTENBURG;RTB09876028D;1;4;09876028D
8110419;RATANANG RESIDENCE;RTB09876176;2;4;09876176
8115587;RATANANG RESIDENCE;RTB09876176D;1;4;09876176D
8110040;PAX SQUARE;RTB09876021;2;4;09876021
8115625;PAX SQUARE;RTB09876021D;1;4;09876021D
8107035;SUN VILLAGE SHOPPING CENTRE;RTB09876559;2;4;09876559
8114400;SUN VILLAGE SHOPPING CENTRE;RTB09876559D;1;4;09876559D
8111378;SUN CITY ENTERTAINMENT;RTB09876555;2;4;09876555
8114433;SUN CITY ENTERTAINMENT;RTB09876555D;1;4;09876555D
8111558;SUN CITY CABANNAS;RTB09876553;2;4;09876553
8111390;MOGWASE SHOPPING COMPLEX DDU;RTB09796274;2;4;09796274
8114385;MOGWASE SHOPPING COMPLEX DDU;RTB7596274D;1;4;7596274D
8111573;MOGWASE SHOPPING COMPLEX DDU;RTB7596275;2;4;7596275
8114395;MOGWASE SHOPPING COMPLEX DDU;RTB9796274D;1;4;9796274D
8111431;MORULENG MALL;RTB09876174;2;4;09876174
8111437;MORULENG MALL;RTB09876175;2;4;09876175
8114393;MORULENG MALL;RTB09876175D;1;4;09876175D
8110185;SIMUNYE RESIDENCE;RTB09876020;2;4;09876020
8114388;SIMUNYE RESIDENCE;RTB09876020D;1;4;09876020D
8111557;BOITEKONG MALL;RTB09876018;2;4;09876018
8114374;BOITEKONG MALL;RTB09876018D;1;4;09876018D
8111427;BOITEKONG MALL;RTB09876019;2;4;09876019
8115555;KEYA RONA SHOPPING CENTRE;RTB09876181D;1;4;09876181D
8106894;KEYA RONA SHOPPING CENTRE;RTB9876181;2;4;9876181
8114386;BUFFELSPARK SHOPPING CENTRE;8114386;10;4;8114386
8111429;BUFFELSPARK SHOPPING CENTRE;RTB09876180;2;4;09876180
8111428;BUFFELSPARK SHOPPING CENTRE;RTB09876180D;1;4;09876180D
8111155;SHOPRITE MARIKANA CENTRE;RTB09876179;2;4;09876179
8114373;SHOPRITE MARIKANA CENTRE;RTB09876179D;1;4;09876179D
8111380; SHELL ULTRA CITY N4 NORTH;RTB09876551;2;4;09876551
8114375; SHELL ULTRA CITY N4 NORTH;RTB09876551D;1;4;09876551D
8111075;WALL STREET MALL;RTB09876558;2;4;09876558
8114405;WALL STREET MALL;RTB09876558D;1;4;09876558D
8111556;GREYSTONE CROSSING SHOPPING CENTRE;RTB09876550;2;4;09876550
8114387;GREYSTONE CROSSING SHOPPING CENTRE;RTB09876550D;1;4;09876550D
8111555;PLATINUM SHOPPING CENTRE;RTB09876556;2;4;09876556
8114394;PLATINUM SHOPPING CENTRE;RTB09876556D;1;4;09876556D
8114426;TUSCAN CROSSING RUSTENBURG;RTB09876178;2;4;09876178
8114377;TUSCAN CROSSING RUSTENBURG;RTB09876178D;1;4;09876178D
8111119;BP SAFARI GARDENS;RTB09876031;2;4;09876031
8114437;BP SAFARI GARDENS;RTB09876031D;1;4;09876031D
8111071;CITY SQUARE MALL;RTB09876041;2;4;09876041
8114376;CITY SQUARE MALL;RTB09876041D;1;4;09876041D
8111420;RUSTENBURG PLAZA;RTB09876186;2;4;09876186
8114430;RUSTENBURG PLAZA;RTB09876186D;1;4;09876186D
8111559;TRANS SHOPPING MALL;RTB09876017;2;4;09876017
8115541;TRANS SHOPPING MALL;RTB9876017D;1;4;9876017D
8111425;VIVA GARAGE MUHLS MOTORS;RTB09876554;2;4;09876554
8115543;VIVA GARAGE MUHLS MOTORS;RTB09876554D;1;4;09876554D
8111325;MYSTIC BLUE;RTB09876023;2;4;09876023
8114429;MYSTIC BLUE;RTB09876023D;1;4;09876023D
8111050;BOXER RUSTENBURG;RTB08825918;2;4;08825918
8113791;BOXER LUSIKSIKI;MTHCZ06;2;4;CZ06
8113794;BOXER LUSIKSIKI;MTHCZ06D;1;4;CZ06D
8108320;UNIVERSITY OF ZULULAND;RCB9685001;2;4;9685001
8111418;UNIVERSITY OF ZULULAND;RCB9685001D;1;4;9685001D
8111421;MUSINA ELEGANT;LTTW242;2;4;W242
8111146;MUSINA ELEGANT;LTTW242D;1;4;W242D
8106876;ESHOWE MALL;RCB7541004;2;4;7541004
8102845;ESHOWE MALL;RCB7541004D;1;4;7541004D
8111305;SHOPRITE VIRGINIA;BFN70602;2;4;70602
8108978;SHOPRITE VIRGINIA;BFN70602D;1;4;70602D
8111098;MOUNT FLETCHER;PSH71108;2;4;71108
8109015;MOUNT FLETCHER;PSH71108D;1;4;71108D
8111049;ROBERTSON QUARTER SHOPPING CENTRE;CPT7597001;2;4;7597001
8111115;ROBERTSON QUARTER SHOPPING CENTRE;CPT7597001D;1;4;7597001D
8113046;BOXER BHAMSHELA;PMBCV58;2;4;CV58
8113041;BOXER BHAMSHELA;PMBCV58D;1;4;CV58D
8111575;NONGOMA SPAR;RCB9685183;2;4;9685183
8111198;THABA MALL 1;RTB06186237;2;4;06186237
8114378;THABA MALL 1;RTB6186237D;1;4;6186237D
8111200;SWARTKLIP SPAR;RTB06186238;2;4;06186238
8115554;SWARTKLIP SPAR;RTB06186238D;1;4;06186238D
8108425;EASTERN PLATS ATM 1;RTB90322;2;4;90322
8114408;JOCK OF BUSHVELD BABERTON;NELM276;2;4;M276
8115624;JOCK OF BUSHVELD BABERTON;NELM276D;1;4;M276D
8096392;BERLIN GARAGE;ESL06971133;2;4;06971133
8103015;HILL STREET SUPERMARKET;ESL07593134;2;4;07593134
8110229;HILL STREET SUPERMARKET;ESL07593134D;1;4;07593134D
7541054;NAMAKGALE CROSSING 2;POLDL15;2;4;DL15
7541105;SPARROW SHOPPING CENTRE;POLFC56;2;4;FC56
7466570;SPARROW SHOPPING CENTRE;POLFC56D;1;4;FC56D
8100571;SHOPRITE LYDENBURG;NELB821;2;4;B821
8110994;SHOPRITE LYDENBURG;NELB821D;1;4;B821D
8110218;MATLOSANA 1;KLD70704;2;4;70704
7540957;MATLOSANA 1;KLD70704D;1;4;70704D
7540997;MATLOSANA 2;KLD70705;2;4;70705
8095087;MATLOSANA 2;KLD70705D;1;4;70705D
8109271;POTCHEFSTROOM;KLD70706;2;4;70706
8095681;POTCHEFSTROOM;KLD70706D;1;4;70706D
8109918;NGODWANA SHOPPING CENTRE;NELP181;2;4;P181
8109107;NGODWANA SHOPPING CENTRE;NELP181D;1;4;P181D
8097089;BERLIN NICKS FOODS;ESL06971143;2;4;06971143
8095124;ELEGENT FUEL MASHISHING LYDENBURG;NEL6186066;2;4;6186066
8093464;ELEGENT FUEL MASHISHING LYDENBURG;NEL6186066D;1;4;6186066D
8100658;NTABANKULU;UBMTH71109;2;4;71109
8090918;NTABANKULU;UBMTH71109D;1;4;71109D
8091434;LUSIKISIKI;UBMTH71111;2;4;71111
8095658;LUSIKISIKI;UBMTH71111D;1;4;71111D
8101348;FLAGSTAFF;UBMTH71110;2;4;71110
7541100;FLAGSTAFF;UBMTH71110D;1;4;71110D
8091428;ENGEN LUSIKISIKI;MTH07593001;2;4;07593001
8108549;ENGEN LUSIKISIKI;MTH07593001D;1;4;07593001D
8108595;MAHLAKUNG SHOPPING CENTRE;POL06186235;2;4;06186235
8110186;MAHLAKUNG SHOPPING CENTRE;POL06186235D;1;4;06186235D
8095101;GIYANI SERVICE CENTRE;LTT06186248;2;4;06186248
7541060;GIYANI SERVICE CENTRE;LTT06186248D;1;4;06186248D
7541093;GIYANI SERVICE CENTRE;LTT06186249;2;4;06186249
8111056;VAHLAVI SHOPPING CENTRE;LTT06186243;2;4;06186243
8111592;VAHLAVI SHOPPING CENTRE;LTT06186243D;1;4;06186243D
8102273;HORIZON MALL;LTT06186251;2;4;06186251
8102306;HORIZON MALL;LTT06186251D;1;4;06186251D
7465583;SHELL ROBERTSON;CPTH724;2;4;H724
7540996;SHELL ROBERTSON;CPTH724D;1;4;H724D
8100594;EMBALENHLE OFFSITE;UBWIT70904;2;4;70904
8109747;EMBALENHLE OFFSITE;UBWIT70904D;1;4;70904D
8109367;EMBALENHLE OFFSITE;UBWIT70905;2;4;70905
7466575;SHELL SENZELE ULUNDI;RCB7541008;2;4;7541008
7466566;SHELL SENZELE ULUNDI;RCB7541008D;1;4;7541008D
8114353;ENGEN CONVENIENCE PONGOLA;RCB7541007;2;4;7541007
8114344;ENGEN CONVENIENCE PONGOLA;RCB7541007D;1;4;7541007D
8114436;SHOPRITE LULEKANI;POLG590;2;4;G590
8114419;SHOPRITE LULEKANI;POLG590D;1;4;G590D
8113784;NGONYAMA SUPERSPAR;RCB7541009;2;4;7541009
8113782;CALTEX KOLO MOTORS;POLFC95;2;4;FC95
8113781;CALTEX KOLO MOTORS;POLFC95D;1;4;FC95D
8113814;PNP NKAMAZI;NEL6186069;2;4;6186069
8113821;PNP NKAMAZI;NEL6186069D;1;4;6186069D
8113822;NKOMAZI PLAZA;NELBZ12;2;4;BZ12
8113785;NKOMAZI PLAZA;NELBZ12D;1;4;BZ12D
8113230;BOXER NONGOMA;RCBCZ34;2;4;CZ34
8113815;BOXER NONGOMA;RCBCZ34D;1;4;CZ34D
8113818;ENGEN 1 STOP BELFAST;WIT9215079;2;4;9215079
8113817;ENGEN 1 STOP BELFAST;WIT9215079D;1;4;9215079D
8109907;SHELL GELDERBLOM;ABCPT12014D;1;4;12014D
8113800;TOTAL MOOINOOI;RTB9876040;2;4;9876040
8113780;TOTAL MOOINOOI;RTB9876040D;1;4;9876040D
8113799;DILOKONG;POLBF92;2;4;BF92
8113658;DILOKONG;POLR317;2;4;R317
8113801;DILOKONG;POLR317D;1;4;R317D
8113803;BT NGEBS MALL 1;MTH06631157;2;4;06631157
8115605;BT NGEBS MALL 1;MTH06631157D;1;4;06631157D
8113806;ELLIOTDALE CIRCLE SPAR;MTH06631121;2;4;06631121
8113804;ELLIOTDALE CIRCLE SPAR;MTH06631121D;1;4;06631121D
8113787;ENGEN CITY MOTORS;MTH06631144;2;4;06631144
8113788;ENGEN CITY MOTORS;MTH06631144D;1;4;06631144D
8113832;ENGEN MTHATHA;MTH06631171;2;4;06631171
8113829;ENGEN MTHATHA;MTH06631171D;1;4;06631171D
8113831;FORT GALE COMPLEX;MTH06631151;2;4;06631151
8113830;FORT GALE COMPLEX;MTH06631151D;1;4;06631151D
8113793;SASOL OWEN DAM;MTH06631152;2;4;06631152
8113823;SAVOY SHOPPING CENTRE;MTH06631117;2;4;06631117
8113808;SAVOY SHOPPING CENTRE;MTH06631117D;1;4;06631117D
8113824;SAVOY SHOPPING CENTRE;MTH06631119;2;4;06631119
8113826;SOUTHERNWOOD SHOPPING COMPLEX;MTH06631168;2;4;06631168
8113825;SOUTHERNWOOD SHOPPING COMPLEX;MTH06631168D;1;4;06631168D
8109567;UNIVERSITY OF WALTER SISULU;MTH06631170;2;4;06631170
8108489;UNIVERSITY OF WALTER SISULU;MTH06631170D;1;4;06631170D
8113633;MOUNTAIN VIEW MALL;MTH7593013;2;4;7593013
8113632;MOUNTAIN VIEW MALL;MTH7593013D;1;4;7593013D
8113635;CALTEX MACLEAR;MTH06631142;2;4;06631142
8113634;CALTEX MACLEAR;MTH06631142D;1;4;06631142D
8114231;CALTEX NORTH CREST FUEL STATION;MTH06631166;2;4;06631166
8113636;CALTEX NORTH CREST FUEL STATION;MTH06631166D;1;4;06631166D
8114205;CIRCUS TRIANGLE OFFSITE 1;MTH06631149;2;4;06631149
8113653;CIRCUS TRIANGLE OFFSITE 2;MTH06631150;2;4;06631150
8113652;CIRCUS TRIANGLE OFFSITE 2;MTH06631150D;1;4;06631150D
8113655;NORTHCREST SHOPPING CENTRE;MTH06631156;2;4;06631156
8113654;NORTHCREST SHOPPING CENTRE;MTH06631156D;1;4;06631156D
8113670;QUEEN ROSE SPAR TSOLO;MTH06631124;2;4;06631124
8113669;QUEEN ROSE SPAR TSOLO;MTH06631124D;1;4;06631124D
8113529;SASOL NORWOOD;MTH06631145;2;4;06631145
8113520;SASOL NORWOOD;MTH06631145D;1;4;06631145D
8113522;TOTAL ALEXANDER SERVICE STATION QUMBU;MTH06631169;2;4;06631169
8113521;TOTAL ALEXANDER SERVICE STATION QUMBU;MTH06631169D;1;4;06631169D
8113533;FIVE WAYS SPAR;PE06971145;2;4;06971145
8113534;FNB CANTEEN - PE;PE06971140;2;4;06971140
8113566;HANKEY 1;PE07593180;2;4;07593180
8113565;HANKEY 1;PE07593180D;1;4;07593180D
8113581;HANKEY 2;PE07593181;2;4;07593181
8113580;HANKEY 2;PE07593181D;1;4;07593181D
8113551;JEFFERYS BAY ELECTRONIC LOBBY;PE07593186;2;4;07593186
8113550;JEFFERYS BAY ELECTRONIC LOBBY;PE07593186D;1;4;07593186D
8113567;JEFFERYS BAY ELECTRONIC LOBBY;PE07593187;2;4;07593187
8113685;KENTON ON SEA;PE08822176;2;4;08822176
8113582;KENTON ON SEA;PE08822176D;1;4;08822176D
8113715;KWIKSPAR OAK COTTAGE MOTORS;PE07593169;2;4;07593169
8113714;KWIKSPAR OAK COTTAGE MOTORS;PE07593169D;1;4;07593169D
8113717;MARKET SQUARE;PE08822160;2;4;08822160
8113716;MARKET SQUARE;PE08822160D;1;4;08822160D
8113683;TOTAL EXPRESS KAREEDOUW;PE07593008;2;4;07593008
8113682;TOTAL EXPRESS KAREEDOUW;PE07593008D;1;4;07593008D
8113687;ROSEHILL MALL;PE08822142;2;4;08822142
8113686;ROSEHILL MALL;PE08822142D;1;4;08822142D
8113689;SPAR JEFFERYS BAY;PE07593191;2;4;07593191
8113688;SPAR JEFFERYS BAY;PE07593191D;1;4;07593191D
8114464;THE VILLAGE SQUARE SHOPPING CENTRE;PE07593179;2;4;07593179
8113690;THE VILLAGE SQUARE SHOPPING CENTRE;PE07593179D;1;4;07593179D
8113696;THORNHILL HOTEL;PE07593178;2;4;07593178
8113695;THORNHILL HOTEL;PE07593178D;1;4;07593178D
8113698;UNIVERSITY OF RHODES;PE07593163;2;4;07593163
8113694;UNIVERSITY OF RHODES;PE07593163D;1;4;07593163D
8114228;FRESH STOP MACLEAR;MTHW194;2;4;W194
8113671;FRESH STOP MACLEAR;MTHW194D;1;4;W194D
8113660;UGIE USAVE;MTHQ764;2;4;Q764
8113659;UGIE USAVE;MTHQ764D;1;4;Q764D
8114054;ENGEN PARADYSKLOOF;ABCPT9511D;1;4;9511D
8113779;BOXER ENGCOBO;MTHL298;2;4;L298
8115544;BOXER ENGCOBO;MTHL298D;1;4;L298D
8113617;MOKOPANE PLAZA;POLFY89;2;4;FY89
8113597;MOKOPANE PLAZA;POLFY89D;1;4;FY89D
8114340;ZEBEDIELA PLAZA SHOP 2;POLGJ93;2;4;GJ93
8113598;ZEBEDIELA PLAZA SHOP 2;POLGJ93D;1;4;GJ93D
8114369;BOXER LEBOWAKGOMO;POLGP18;2;4;GP18
8113639;BOXER LEBOWAKGOMO;POLGP18D;1;4;GP18D
8114337;ZEBEDIELE PLAZA SHOP 41;POLN010;2;4;N010
8113640;ZEBEDIELE PLAZA SHOP 41;POLN010D;1;4;N010D
8113637;GARDONE CHISANYAMA;POLN128;2;4;N128
8113620;GARDONE CHISANYAMA;POLN128D;1;4;N128D
8113619;LEBOWAKGOMO DDU;POLR664D;1;4;R664D
8114397;LEBOWAKGOMO MALL;POLR954;2;4;R954
8113641;LEBOWAKGOMO MALL;POLR954D;1;4;R954D
8114354;KEATS DRIFT SAVEMORE;PMB7541012;2;4;7541012
8114428;KEATS DRIFT SAVEMORE;PMB7541012D;1;4;B7541012D
7541013;TOTAL JOZINI;RCB07541010;2;4;07541010
7541034;TOTAL JOZINI;RCB07541010D;1;4;07541010D
8113621;BP MAKHANYA DDU;POLS271;2;4;S271
8113827;BP MAKHANYA DDU;POLS271D;1;4;S271D
8114396;ENCO FILLING STATION;POL06186092;2;4;06186092
8113601;PUMA OK DALTON;PMB7541011;2;4;7541011
8113599;PUMA OK DALTON;PMB7541011D;1;4;7541011D
8113795;SASELEMANI FILLING STATION;LTTW874;2;4;W874
8114399;SASELEMANI FILLING STATION;LTTW874D;1;4;W874D
8114356;USAVE SASELEMANI;LTTK960;2;4;K960
8113796;USAVE SASELEMANI;LTTK960D;1;4;K960D
8113798;TOTAL HANOVER GARAGE;PMB7541013;2;4;7541013
8113602;JANMARI - BETHAL;WIT9215089;2;4;9215089
8113600;JANMARI - BETHAL;WIT9215089D;1;4;9215089D
8114381;BOXER GROBLERSDAL;WIT1037;2;4;1037
8113638;BOXER GROBLERSDAL;WIT1037D;1;4;1037D
8110288;BUSY CORNER MALL;ABKEM90186D;1;4;90186D
8109499;STUTTERHEIM;ESLFP78;2;4;FP78
8109494;STUTTERHEIM;ESLFP78D;1;4;FP78D
8107069;EASTERN PLATS;UBRTB70402;2;4;B70402
8111419;EASTERN PLATS;UBRTB70403;2;4;70403
8113771;BOXER MAGNEETHOOGTE;POLFN13;2;4;FN13
8113699;BOXER MAGNEETHOOGTE;POLFN13D;1;4;FN13D
8108378;EMPANGENI BRANCH;ABRCB91455D;1;4;91455D
8106921;BP R81;POLQ358;2;4;Q358
8114333;BP R81;POLQ358D;1;4;Q358D
8114350;RANDFONTEIN;UBJHB90803;2;4;90803
8114349;RANDFONTEIN;UBJHB90803D;1;4;90803D
8096806;EXPRESS PIT STOP MIDDLEDRIFT;ESL08822002;2;4;08822002
8096371;EXPRESS PIT STOP MIDDLEDRIFT;ESL08822002D;1;4;08822002D
8113053;BOXER TUGELA FERRY;PMBD429;2;4;D429
8113052;BOXER TUGELA FERRY;PMBD429D;1;4;D429D
8114366;SASELEMANI 2;LTTF240;2;4;F240
8114448;EMSENI SAVERITE;PMBB118;2;4;B118
8114424;EMSENI SAVERITE;PMBB118D;1;4;B118D
8114447;SHELL GARAGE IXOPO;PMBL589;2;4;L589
8114351;SHELL GARAGE IXOPO;PMBL589D;1;4;L589D
8095089;AHEERS POWER TRADE GREYTOWN;PMBGL94;2;4;GL94
8095477;AHEERS POWER TRADE GREYTOWN;PMBGL94D;1;4;GL94D
8109900;RA CENTRE GREYTOWN;PMBR029;2;4;R029
8109920;RA CENTRE GREYTOWN;PMBR029D;1;4;R029D
8095133;MAVUNDLA SQUARE;PMBBL06;2;4;BL06
8095222;MAVUNDLA SQUARE;PMBBL06D;1;4;BL06D
8094808;AHEERS KRANSKOP SUPERSTORE;PMBT375;2;4;T375
8095058;AHEERS KRANSKOP SUPERSTORE;PMBT375D;1;4;T375D
8110041;SPAR MAPHUMULO;PMBDF26;2;4;DF26
8111184;SPAR MAPHUMULO;PMBDF26D;1;4;DF26D
8110352;DONNYBROOK SPAR;PMBGL88;2;4;GL88
8091463;DONNYBROOK SPAR;PMBGL88D;1;4;GL88D
8094804;SPAR UNDERBERG;PMBT105;2;4;T105
8095232;SPAR UNDERBERG;PMBT105D;1;4;T105D
8113700;BOXER IXOPO;PMBFY40;2;4;FY40
8113129;TUGELLA FERRY MALL;PMBM054;2;4;M054
8113071;TUGELLA FERRY MALL;PMBM054D;1;4;M054D
8113752;TUGELLA FERRY MALL;PMBFD74;2;4;FD74
